0.0000	15.339	0.10000	10.000	12.158	14.172	62.592	13.995	27.127	161.36	2.0623	22.512	0.0057477	vapor
0.25000	15.356	0.10000	10.000	12.162	14.178	62.605	13.990	27.110	161.46	2.0589	22.531	0.0057522	vapor
0.50000	15.374	0.10000	10.000	12.165	14.184	62.617	13.985	27.094	161.55	2.0555	22.549	0.0057567	vapor
0.75000	15.391	0.10000	10.000	12.169	14.189	62.630	13.979	27.078	161.65	2.0520	22.568	0.0057612	vapor
1.0000	15.409	0.10000	10.000	12.172	14.195	62.643	13.974	27.062	161.75	2.0486	22.586	0.0057657	vapor
1.2500	15.426	0.10000	10.000	12.176	14.201	62.656	13.969	27.046	161.85	2.0452	22.604	0.0057702	vapor
1.5000	15.444	0.10000	10.000	12.179	14.207	62.668	13.964	27.030	161.94	2.0418	22.623	0.0057747	vapor
1.7500	15.461	0.10000	10.000	12.182	14.212	62.681	13.958	27.014	162.04	2.0384	22.641	0.0057792	vapor
2.0000	15.479	0.10000	10.000	12.186	14.218	62.694	13.953	26.998	162.14	2.0351	22.659	0.0057837	vapor
2.2500	15.496	0.10000	10.000	12.189	14.224	62.706	13.948	26.982	162.24	2.0317	22.678	0.0057882	vapor
2.5000	15.514	0.10000	10.000	12.193	14.230	62.719	13.943	26.966	162.33	2.0283	22.696	0.0057926	vapor
2.7500	15.531	0.10000	10.000	12.196	14.236	62.732	13.938	26.951	162.43	2.0250	22.714	0.0057971	vapor
3.0000	15.549	0.10000	10.000	12.200	14.241	62.744	13.933	26.935	162.53	2.0216	22.733	0.0058016	vapor
3.2500	15.566	0.10000	10.000	12.203	14.247	62.757	13.928	26.920	162.62	2.0183	22.751	0.0058061	vapor
3.5000	15.584	0.10000	10.000	12.207	14.253	62.770	13.923	26.905	162.72	2.0150	22.770	0.0058105	vapor
3.7500	15.601	0.10000	10.000	12.210	14.259	62.782	13.918	26.889	162.82	2.0117	22.788	0.0058150	vapor
4.0000	15.619	0.10000	10.000	12.214	14.265	62.795	13.913	26.874	162.91	2.0084	22.806	0.0058195	vapor
4.2500	15.636	0.10000	10.000	12.217	14.270	62.807	13.908	26.859	163.01	2.0051	22.825	0.0058240	vapor
4.5000	15.654	0.10000	10.000	12.221	14.276	62.820	13.903	26.844	163.10	2.0018	22.843	0.0058284	vapor
4.7500	15.671	0.10000	10.000	12.224	14.282	62.832	13.899	26.829	163.20	1.9985	22.861	0.0058329	vapor
5.0000	15.689	0.10000	10.000	12.228	14.288	62.845	13.894	26.814	163.30	1.9953	22.880	0.0058373	vapor
5.2500	15.706	0.10000	10.000	12.231	14.293	62.857	13.889	26.799	163.39	1.9920	22.898	0.0058418	vapor
5.5000	15.724	0.10000	10.000	12.235	14.299	62.870	13.884	26.784	163.49	1.9888	22.916	0.0058463	vapor
5.7500	15.741	0.10000	10.000	12.238	14.305	62.882	13.880	26.770	163.58	1.9855	22.935	0.0058507	vapor
6.0000	15.759	0.10000	10.000	12.242	14.311	62.895	13.875	26.755	163.68	1.9823	22.953	0.0058552	vapor
6.2500	15.776	0.10000	10.000	12.245	14.316	62.907	13.870	26.740	163.78	1.9791	22.971	0.0058596	vapor
6.5000	15.794	0.10000	10.000	12.249	14.322	62.919	13.866	26.726	163.87	1.9759	22.990	0.0058641	vapor
6.7500	15.811	0.10000	10.000	12.252	14.328	62.932	13.861	26.712	163.97	1.9727	23.008	0.0058685	vapor
7.0000	15.829	0.10000	10.000	12.256	14.334	62.944	13.856	26.697	164.06	1.9695	23.026	0.0058730	vapor
7.2500	15.846	0.10000	10.000	12.259	14.339	62.957	13.852	26.683	164.16	1.9663	23.045	0.0058774	vapor
7.5000	15.864	0.10000	10.000	12.262	14.345	62.969	13.847	26.669	164.25	1.9631	23.063	0.0058819	vapor
7.7500	15.881	0.10000	10.000	12.266	14.351	62.981	13.843	26.655	164.35	1.9599	23.081	0.0058863	vapor
8.0000	15.898	0.10000	10.000	12.269	14.357	62.994	13.838	26.640	164.44	1.9568	23.100	0.0058908	vapor
8.2500	15.916	0.10000	10.000	12.273	14.362	63.006	13.834	26.626	164.54	1.9536	23.118	0.0058952	vapor
8.5000	15.933	0.10000	10.000	12.276	14.368	63.018	13.829	26.612	164.63	1.9505	23.136	0.0058996	vapor
8.7500	15.951	0.10000	10.000	12.280	14.374	63.030	13.825	26.599	164.73	1.9473	23.155	0.0059041	vapor
9.0000	15.968	0.10000	10.000	12.283	14.380	63.043	13.820	26.585	164.82	1.9442	23.173	0.0059085	vapor
9.2500	15.986	0.10000	10.000	12.287	14.385	63.055	13.816	26.571	164.92	1.9411	23.191	0.0059129	vapor
9.5000	16.003	0.10000	10.000	12.290	14.391	63.067	13.812	26.557	165.01	1.9380	23.210	0.0059174	vapor
9.7500	16.020	0.10000	10.000	12.294	14.397	63.079	13.807	26.544	165.11	1.9349	23.228	0.0059218	vapor
10.000	16.038	0.10000	10.000	12.297	14.403	63.092	13.803	26.530	165.20	1.9318	23.246	0.0059262	vapor
10.250	16.055	0.10000	10.000	12.300	14.408	63.104	13.799	26.517	165.29	1.9287	23.264	0.0059306	vapor
10.500	16.073	0.10000	10.000	12.304	14.414	63.116	13.794	26.503	165.39	1.9256	23.283	0.0059351	vapor
10.750	16.090	0.10000	10.000	12.307	14.420	63.128	13.790	26.490	165.48	1.9226	23.301	0.0059395	vapor
11.000	16.108	0.10000	10.000	12.311	14.426	63.140	13.786	26.476	165.58	1.9195	23.319	0.0059439	vapor
11.250	16.125	0.10000	10.000	12.314	14.431	63.152	13.782	26.463	165.67	1.9165	23.338	0.0059483	vapor
11.500	16.142	0.10000	10.000	12.318	14.437	63.164	13.778	26.450	165.76	1.9134	23.356	0.0059527	vapor
11.750	16.160	0.10000	10.000	12.321	14.443	63.176	13.773	26.437	165.86	1.9104	23.374	0.0059571	vapor
12.000	16.177	0.10000	10.000	12.325	14.449	63.189	13.769	26.424	165.95	1.9074	23.393	0.0059615	vapor
12.250	16.195	0.10000	10.000	12.328	14.454	63.201	13.765	26.411	166.05	1.9043	23.411	0.0059660	vapor
12.500	16.212	0.10000	10.000	12.331	14.460	63.213	13.761	26.398	166.14	1.9013	23.429	0.0059704	vapor
12.750	16.230	0.10000	10.000	12.335	14.466	63.225	13.757	26.385	166.23	1.8983	23.447	0.0059748	vapor
13.000	16.247	0.10000	10.000	12.338	14.471	63.237	13.753	26.372	166.33	1.8953	23.466	0.0059792	vapor
13.250	16.264	0.10000	10.000	12.342	14.477	63.249	13.749	26.359	166.42	1.8923	23.484	0.0059836	vapor
13.500	16.282	0.10000	10.000	12.345	14.483	63.261	13.745	26.346	166.51	1.8894	23.502	0.0059880	vapor
13.750	16.299	0.10000	10.000	12.349	14.489	63.273	13.741	26.334	166.61	1.8864	23.521	0.0059924	vapor
14.000	16.317	0.10000	10.000	12.352	14.494	63.285	13.737	26.321	166.70	1.8834	23.539	0.0059968	vapor
14.250	16.334	0.10000	10.000	12.356	14.500	63.297	13.733	26.308	166.79	1.8805	23.557	0.0060011	vapor
14.500	16.351	0.10000	10.000	12.359	14.506	63.309	13.729	26.296	166.89	1.8775	23.575	0.0060055	vapor
14.750	16.369	0.10000	10.000	12.362	14.511	63.320	13.725	26.283	166.98	1.8746	23.594	0.0060099	vapor
15.000	16.386	0.10000	10.000	12.366	14.517	63.332	13.721	26.271	167.07	1.8717	23.612	0.0060143	vapor
15.250	16.403	0.10000	10.000	12.369	14.523	63.344	13.717	26.259	167.16	1.8687	23.630	0.0060187	vapor
15.500	16.421	0.10000	10.000	12.373	14.529	63.356	13.713	26.246	167.26	1.8658	23.648	0.0060231	vapor
15.750	16.438	0.10000	10.000	12.376	14.534	63.368	13.710	26.234	167.35	1.8629	23.667	0.0060275	vapor
16.000	16.456	0.10000	10.000	12.380	14.540	63.380	13.706	26.222	167.44	1.8600	23.685	0.0060318	vapor
16.250	16.473	0.10000	10.000	12.383	14.546	63.392	13.702	26.210	167.53	1.8571	23.703	0.0060362	vapor
16.500	16.490	0.10000	10.000	12.386	14.551	63.404	13.698	26.198	167.63	1.8542	23.721	0.0060406	vapor
16.750	16.508	0.10000	10.000	12.390	14.557	63.415	13.694	26.186	167.72	1.8514	23.740	0.0060450	vapor
17.000	16.525	0.10000	10.000	12.393	14.563	63.427	13.691	26.174	167.81	1.8485	23.758	0.0060493	vapor
17.250	16.542	0.10000	10.000	12.397	14.569	63.439	13.687	26.162	167.90	1.8456	23.776	0.0060537	vapor
17.500	16.560	0.10000	10.000	12.400	14.574	63.451	13.683	26.150	168.00	1.8428	23.794	0.0060581	vapor
17.750	16.577	0.10000	10.000	12.403	14.580	63.463	13.680	26.138	168.09	1.8399	23.813	0.0060624	vapor
18.000	16.595	0.10000	10.000	12.407	14.586	63.474	13.676	26.126	168.18	1.8371	23.831	0.0060668	vapor
18.250	16.612	0.10000	10.000	12.410	14.591	63.486	13.672	26.114	168.27	1.8342	23.849	0.0060712	vapor
18.500	16.629	0.10000	10.000	12.414	14.597	63.498	13.669	26.103	168.36	1.8314	23.867	0.0060755	vapor
18.750	16.647	0.10000	10.000	12.417	14.603	63.509	13.665	26.091	168.46	1.8286	23.886	0.0060799	vapor
19.000	16.664	0.10000	10.000	12.421	14.608	63.521	13.661	26.079	168.55	1.8258	23.904	0.0060842	vapor
19.250	16.681	0.10000	10.000	12.424	14.614	63.533	13.658	26.068	168.64	1.8230	23.922	0.0060886	vapor
19.500	16.699	0.10000	10.000	12.427	14.620	63.544	13.654	26.056	168.73	1.8202	23.940	0.0060929	vapor
19.750	16.716	0.10000	10.000	12.431	14.626	63.556	13.651	26.045	168.82	1.8174	23.959	0.0060973	vapor
20.000	16.733	0.10000	10.000	12.434	14.631	63.568	13.647	26.034	168.91	1.8146	23.977	0.0061016	vapor
20.250	16.751	0.10000	10.000	12.438	14.637	63.579	13.644	26.022	169.00	1.8118	23.995	0.0061060	vapor
20.500	16.768	0.10000	10.000	12.441	14.643	63.591	13.640	26.011	169.10	1.8091	24.013	0.0061103	vapor
20.750	16.785	0.10000	10.000	12.444	14.648	63.603	13.637	26.000	169.19	1.8063	24.032	0.0061147	vapor
21.000	16.803	0.10000	10.000	12.448	14.654	63.614	13.633	25.988	169.28	1.8035	24.050	0.0061190	vapor
21.250	16.820	0.10000	10.000	12.451	14.660	63.626	13.630	25.977	169.37	1.8008	24.068	0.0061233	vapor
21.500	16.837	0.10000	10.000	12.455	14.665	63.637	13.626	25.966	169.46	1.7980	24.086	0.0061277	vapor
21.750	16.855	0.10000	10.000	12.458	14.671	63.649	13.623	25.955	169.55	1.7953	24.104	0.0061320	vapor
22.000	16.872	0.10000	10.000	12.461	14.677	63.660	13.620	25.944	169.64	1.7926	24.123	0.0061363	vapor
22.250	16.889	0.10000	10.000	12.465	14.682	63.672	13.616	25.933	169.73	1.7899	24.141	0.0061407	vapor
22.500	16.907	0.10000	10.000	12.468	14.688	63.684	13.613	25.922	169.82	1.7871	24.159	0.0061450	vapor
22.750	16.924	0.10000	10.000	12.472	14.694	63.695	13.609	25.911	169.91	1.7844	24.177	0.0061493	vapor
23.000	16.941	0.10000	10.000	12.475	14.699	63.707	13.606	25.900	170.01	1.7817	24.195	0.0061537	vapor
23.250	16.959	0.10000	10.000	12.478	14.705	63.718	13.603	25.890	170.10	1.7790	24.214	0.0061580	vapor
23.500	16.976	0.10000	10.000	12.482	14.711	63.729	13.599	25.879	170.19	1.7764	24.232	0.0061623	vapor
23.750	16.993	0.10000	10.000	12.485	14.716	63.741	13.596	25.868	170.28	1.7737	24.250	0.0061666	vapor
24.000	17.011	0.10000	10.000	12.489	14.722	63.752	13.593	25.857	170.37	1.7710	24.268	0.0061709	vapor
24.250	17.028	0.10000	10.000	12.492	14.728	63.764	13.590	25.847	170.46	1.7683	24.286	0.0061752	vapor
24.500	17.045	0.10000	10.000	12.495	14.733	63.775	13.586	25.836	170.55	1.7657	24.305	0.0061796	vapor
24.750	17.063	0.10000	10.000	12.499	14.739	63.787	13.583	25.826	170.64	1.7630	24.323	0.0061839	vapor
25.000	17.080	0.10000	10.000	12.502	14.745	63.798	13.580	25.815	170.73	1.7604	24.341	0.0061882	vapor
25.250	17.097	0.10000	10.000	12.506	14.750	63.809	13.577	25.805	170.82	1.7577	24.359	0.0061925	vapor
25.500	17.114	0.10000	10.000	12.509	14.756	63.821	13.573	25.794	170.91	1.7551	24.377	0.0061968	vapor
25.750	17.132	0.10000	10.000	12.512	14.762	63.832	13.570	25.784	171.00	1.7525	24.396	0.0062011	vapor
26.000	17.149	0.10000	10.000	12.516	14.767	63.843	13.567	25.773	171.09	1.7498	24.414	0.0062054	vapor
26.250	17.166	0.10000	10.000	12.519	14.773	63.855	13.564	25.763	171.18	1.7472	24.432	0.0062097	vapor
26.500	17.184	0.10000	10.000	12.523	14.779	63.866	13.561	25.753	171.27	1.7446	24.450	0.0062140	vapor
26.750	17.201	0.10000	10.000	12.526	14.784	63.877	13.558	25.743	171.36	1.7420	24.468	0.0062183	vapor
27.000	17.218	0.10000	10.000	12.529	14.790	63.889	13.555	25.732	171.45	1.7394	24.487	0.0062226	vapor
27.250	17.236	0.10000	10.000	12.533	14.796	63.900	13.552	25.722	171.54	1.7368	24.505	0.0062269	vapor
27.500	17.253	0.10000	10.000	12.536	14.801	63.911	13.548	25.712	171.63	1.7343	24.523	0.0062312	vapor
27.750	17.270	0.10000	10.000	12.540	14.807	63.923	13.545	25.702	171.72	1.7317	24.541	0.0062354	vapor
28.000	17.287	0.10000	10.000	12.543	14.813	63.934	13.542	25.692	171.80	1.7291	24.559	0.0062397	vapor
28.250	17.305	0.10000	10.000	12.546	14.818	63.945	13.539	25.682	171.89	1.7265	24.577	0.0062440	vapor
28.500	17.322	0.10000	10.000	12.550	14.824	63.956	13.536	25.672	171.98	1.7240	24.596	0.0062483	vapor
28.750	17.339	0.10000	10.000	12.553	14.830	63.967	13.533	25.662	172.07	1.7214	24.614	0.0062526	vapor
29.000	17.357	0.10000	10.000	12.557	14.835	63.979	13.530	25.652	172.16	1.7189	24.632	0.0062569	vapor
29.250	17.374	0.10000	10.000	12.560	14.841	63.990	13.527	25.643	172.25	1.7164	24.650	0.0062611	vapor
29.500	17.391	0.10000	10.000	12.563	14.847	64.001	13.524	25.633	172.34	1.7138	24.668	0.0062654	vapor
29.750	17.408	0.10000	10.000	12.567	14.852	64.012	13.521	25.623	172.43	1.7113	24.686	0.0062697	vapor
30.000	17.426	0.10000	10.000	12.570	14.858	64.023	13.518	25.613	172.52	1.7088	24.704	0.0062740	vapor
30.250	17.443	0.10000	10.000	12.573	14.864	64.035	13.515	25.604	172.61	1.7063	24.723	0.0062782	vapor
30.500	17.460	0.10000	10.000	12.577	14.869	64.046	13.513	25.594	172.69	1.7038	24.741	0.0062825	vapor
30.750	17.477	0.10000	10.000	12.580	14.875	64.057	13.510	25.584	172.78	1.7012	24.759	0.0062868	vapor
31.000	17.495	0.10000	10.000	12.584	14.880	64.068	13.507	25.575	172.87	1.6988	24.777	0.0062910	vapor
31.250	17.512	0.10000	10.000	12.587	14.886	64.079	13.504	25.565	172.96	1.6963	24.795	0.0062953	vapor
